Filename,Class Label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,f65,f66,f67,f68,f69,f70,f71,f72,f73,f74,f75,f76,f77,f78,f79,f80,f81,f82,f83,f84,f85,f86,f87,f88,f89,f90,f91,f92,f93,f94,f95,f96,f97,f98,f99,f100,f101,f102,f103,f104,f105,f106,f107,f108,f109,f110,f111,f112,f113,f114,f115,f116,f117,f118,f119,f120,f121,f122,f123,f124,f125,f126,f127,f128,f129,f130,f131,f132,f133,f134,f135,f136,f137,f138,f139,f140,f141,f142,f143,f144,f145,f146,f147,f148,f149,f150,f151,f152,f153,f154,f155,f156,f157,f158,f159,f160,f161,f162,f163,f164,f165,f166,f167,f168,f169,f170,f171,f172,f173,f174,f175,f176,f177,f178,f179,f180,f181,f182,f183,f184,f185,f186,f187,f188,f189,f190,f191,f192,f193,f194,f195,f196,f197,f198,f199
MaI844_111.jpg.png,1,0,0,54.6439476,88.58970642,0,80.10814667,0,0,0,0,0,60.3753891,0,110.424202,0,128.9328918,3.560108423,0,99.96842194,0,9.187035561,40.15239334,0,0,72.48609161,0,105.6771393,34.28302383,58.26330185,99.77793121,0,45.89031219,8.704422951,0,0,0,0,0,66.83200836,0,67.40034485,0,0,0,0,11.10867596,0,63.83636093,0,66.99804688,94.64791107,0,0,0,0,0,13.61961842,0,9.749190331,0,0,0,0,0,53.86688232,0,0,0,0,0,0,52.25073242,78.25259399,0,0,26.22905159,0,0,0,0,0,0,0,0,0,0,32.71376419,0,43.45354462,0,0,46.43535995,0,0,0,0,0,54.29735565,0,0,0,0,28.6758194,0,0,0,0,0,0,7.947297573,0,0,0,0,66.30043793,0,28.69437408,0,0,0,0,9.020747185,0,0,0,0,0,30.49695396,85.82397461,0,38.35486984,0,0,23.83512688,9.576688766,0,0,13.12787437,45.72079849,0,0,0,0,0,13.93194675,32.75112534,81.5423584,0,37.77927399,4.637794018,0,0,3.156879663,0,0,0,0,0,50.19472885,0,0,0,0,0,0,0,18.63825607,35.61035156,0,0,0,0,0,47.47127914,0,0,63.36744308,0,0,0,3.794021368,12.94417,62.32815552,6.282821178,0,0,0,0,15.43859673,94.23629761,0,0,17.90968895,0,40.89909363,61.20434952,48.84745407,0,0,0
MaI844_112.jpg.png,1,0,0,71.45542145,113.5072708,0,99.96806335,0,0,0,0,0,82.80335999,0,138.5490112,0,155.5232086,0,0,121.4336853,0,16.6953392,49.90203094,0,0,85.9154892,0,129.3503571,42.04299927,70.25765991,122.7319489,0,60.66979218,12.0364418,0,0,0,0,0,81.39846802,0,88.38106537,0,0,0,0,13.63103104,0,83.99693298,0,84.65284729,113.9834824,0,0,0,0,0,17.81011772,0,18.78363609,0,0,0,0,0,64.06827545,4.687338829,0,0,0,0,0,72.23001099,93.58514404,0,0,38.49723816,0,0,0,0.200117901,0,0,0,0,0,0,43.20791626,0,60.54294586,0,0,55.29572296,0,0,0,0,0,70.35730743,0,0,0,0,31.66808701,0,0,0,0,0,0,15.45221043,0,0,0,0,86.37030029,0,37.43462753,0,0,0,0,13.16073418,0,0,0,0,0,43.32789612,105.6113358,0,46.40519714,0,0,32.89699173,7.903083801,0,0,18.86899185,58.64430237,0,0,0,0,0,13.15788651,47.61117935,104.4347687,0,40.43579865,0,0,0,4.011867046,0,0,0,0,0,55.74287033,0,0,0,0,0,0,0,29.82112312,44.84649277,0,0,0,0,0,56.962677,0,0,84.00992584,0,0,0,7.622261047,21.81995392,77.76847076,0,0,0,0,0,11.78606796,119.9224472,0,0,26.97460175,0,49.62799835,60.82924271,61.96357727,0,0,0
MaI844_113.jpg.png,1,0,0,73.95891571,117.1788483,0,103.9090652,0,0,0,0,0,83.42775726,0,143.1636353,0,170.5239868,8.96009922,0,133.1197968,0,7.616571426,49.45322418,0,0,97.13010406,0,140.2524872,42.29438019,76.91729736,127.5065155,0,56.61425018,12.13556385,0,0,0,0,0,93.56207275,0,83.92069244,0,0,0,0,12.65334129,0,86.69743347,0,79.6038208,123.2789383,0,0,0,0,0,13.40334892,0,8.380454063,0,0,0,0,0,72.43848419,0,0,0,0,0,0,65.07186127,102.821106,0,0,35.03868484,0,0,0,0,0,0,0,0,0,0,36.78372192,0,50.68099213,0,0,65.31610107,0,0,0,0,0,68.64647675,0,0,0,0,40.13732529,0,0,0,0,0,0,10.06439781,0,0,0,0,84.96708679,0,36.48588562,0,0,0,0,11.8148098,0,0,0,0,0,33.07560349,114.5484161,0,57.52240372,0,0,27.93949318,10.86682701,0,0,14.63955212,60.78380203,0,0,0,0,0,20.14727402,38.81602478,105.1658401,0,43.59576797,3.897347212,0,1.645351291,5.537447929,0,0,0,0,0,69.97314453,0,0,0,0,0,0,0,20.79669189,47.37887573,0,0,0,0,0,60.24443054,0,0,76.63170624,0,0,0,0.092798099,14.18170071,82.1126709,11.52153969,0,0,0,0,23.16723061,118.7366409,0,0,22.28965378,0,51.52931976,77.12431335,67.43144226,0,0,0
MaI844_114.jpg.png,1,0,0,61.41337585,101.8908615,0,90.38586426,0,0,0,0,0,69.74981689,0,126.1295013,0,143.949585,2.439234734,0,110.8587112,0,10.87645054,45.72741318,0,0,80.07907104,0,117.5283051,39.42669678,65.00065613,113.8671036,0,52.44917297,10.56628513,0,0,0,0,0,73.48141479,0,76.85315704,0,0,0,0,13.3412199,0,72.58281708,0,78.01544952,105.8649216,0,0,0,0,0,15.70157433,0,13.59810257,0,0,0,0,0,59.16969299,0,0,0,0,0,0,61.70807648,86.50875854,0,0,31.02608299,0,0,0,0,0,0,0,0,0,0,38.8368454,0,51.29402924,0,0,51.45301056,0,0,0,0,0,62.61988068,0,0,0,0,30.4501667,0,0,0,0,0,0,9.96571064,0,0,0,0,76.77719879,0,31.32024956,0,0,0,0,9.476940155,0,0,0,0,0,37.25975037,95.96578217,0,41.85079575,0,0,27.9335289,10.72308254,0,0,17.21015167,50.70101547,0,0,0,0,0,14.57353687,40.20633316,94.85837555,0,41.93293381,3.445280552,0,0,2.544455528,0,0,0,0,0,54.09742355,0,0,0,0,0,0,0,22.10985374,39.9618988,0,0,0,0,0,54.64312744,0,0,73.97952271,0,0,0,6.804711819,16.59340668,70.45864868,2.947363377,0,0,0,0,15.14281559,107.5062637,0,0,22.21460724,0,46.3854332,65.42669678,53.90709686,0,0,0
MaI844_115.jpg.png,1,0,0,56.03515625,89.28502655,0,80.9601593,0,0,0,0,0,63.24349213,0,111.9398193,0,129.9715271,2.697319984,0,100.7431488,0,10.13430595,40.65488052,0,0,72.72155762,0,106.9071426,34.93709564,57.26679611,101.9621124,0,47.66845703,8.846916199,0,0,0,0,0,68.9024353,0,69.86650085,0,0,0,0,10.54534149,0,66.27229309,0,67.98340607,96.76811218,0,0,0,0,0,14.58396816,0,10.8683424,0,0,0,0,0,54.86138535,0,0,0,0,0,0,54.3137207,77.56671906,0,0,28.19249153,0,0,0,0,0,0,0,0,0,0,33.05010605,0,45.38646698,0,0,46.00144196,0,0,0,0,0,56.38899231,0,0,0,0,27.14395332,0,0,0,0,0,0,9.527770996,0,0,0,0,69.79740906,0,29.77841187,0,0,0,0,9.657388687,0,0,0,0,0,32.11174393,86.66543579,0,38.61166382,0,0,23.61650085,8.758350372,0,0,14.77577877,46.59721375,0,0,0,0,0,13.31913757,34.8824501,83.6283493,0,36.00652695,3.058114529,0,0,3.265929699,0,0,0,0,0,48.56058884,0,0,0,0,0,0,0,18.10421562,36.10403061,0,0,0,0,0,48.6296463,0,0,66.43479919,0,0,0,4.687763214,14.46572685,63.86988068,4.44153595,0,0,0,0,14.14942932,95.1456604,0,0,19.01013756,0,42.0804863,59.46146774,49.91597748,0,0,0
MaI844_116.jpg.png,1,0,0,66.40926361,105.146019,0,93.52490234,0,0,0,0,0,74.97172546,0,128.69841,0,147.5590515,1.492653489,0,115.9630585,0,14.39027405,46.32516861,0,0,81.70202637,0,122.0812149,38.94235611,65.77495575,113.5471878,0,56.44842148,9.662704468,0,0,0,0,0,77.18645477,0,81.10005188,0,0,0,0,12.07741737,0,78.47823334,0,76.46947479,107.9296875,0,0,0,0,0,15.54877949,0,14.13027477,0,0,0,0,0,60.38594437,0.656338751,0,0,0,0,0,64.13072205,88.95061493,0,0,33.87401199,0,0,0,0,0,0,0,0,0,0,36.74396133,0,52.80667496,0,0,53.39810944,0,0,0,0,0,63.43117142,0,0,0,0,31.04033661,0,0,0,0,0,0,13.4044714,0,0,0,0,78.2204895,0,37.76317215,0,0,0,0,11.44538116,0,0,0,0,0,38.36432266,99.44100189,0,44.20503235,0,0,30.89755249,8.262383461,0,0,15.1974926,54.12199783,0,0,0,0,0,14.04007149,42.14085007,96.52215576,0,38.52097702,2.046663046,0,0,4.186612606,0,0,0,0,0,55.51185608,0,0,0,0,0,0,0,25.43696976,41.73022079,0,0,0,0,0,52.37541199,0,0,74.46932983,0,0,0,3.889827251,17.83503914,72.18306732,3.222967863,0,0,0,0,12.69563675,110.0507889,0,0,22.9461689,0,47.0994606,60.34484863,58.51076889,0,0,0
MaI844_117.jpg.png,1,0,0,62.92585373,100.4925156,0,88.34130096,0,0,0,0,0,74.18127441,0,122.8137207,0,138.95578,0,0,108.1188126,0,14.42706203,44.43712616,0,0,75.53504944,0,114.3827209,36.21690369,60.56924057,108.1951141,0,54.81851959,9.535309792,0,0,0,0,0,73.78179932,0,78.95763397,0,0,0,0,11.58407784,0,76.04607391,0,74.51329041,102.1363754,0,0,0,0,0,15.83603668,0,15.43141079,0,0,0,0,0,57.51362228,2.30628562,0,0,0,0,0,63.771492,81.96497345,0,0,34.63442612,0,0,0,0,0,0,0,0,0,0,36.43136597,0,52.89875031,0,0,48.19394302,0,0,0,0,0,63.11406708,0,0,0,0,27.5132885,0,0,0,0,0,0,14.29902649,0,0,0,0,78.00159454,0,36.20589447,0,0,0,0,12.05457401,0,0,0,0,0,38.78318405,94.07433319,0,41.25049973,0,0,28.84105301,6.11660099,0,0,16.66393089,51.68175507,0,0,0,0,0,11.24938965,43.12918472,93.80747986,0,33.47758102,0,0,0,4.175934315,0,0,0,0,0,49.18208694,0,0,0,0,0,0,0,24.20370865,39.82633209,0,0,0,0,0,50.30785751,0,0,73.89831543,0,0,0,5.950400829,19.65172386,69.81050873,0,0,0,0,0,10.00923347,104.9224014,0,0,23.83828545,0,45.87092209,54.00085831,54.77418518,0,0,0
MaI844_118.jpg.png,1,0,0,64.73178101,107.3251495,0,94.65768433,0,0,0,0,0,75.70889282,0,131.7706299,0,147.0167542,0,0,112.8200989,0,15.94376755,49.07811356,0,0,78.06259918,0,118.8002396,40.80187607,63.69843292,120.4860458,0,60.65961075,8.968682289,0,0,0,0,0,75.20746613,0,86.62545013,0,0,0,0,13.77200127,0,78.21406555,0,86.17988586,111.4168396,0,0,0,0,0,19.00622177,0,19.90810776,0,0,0,0,0,59.74361038,2.374880314,0,0,0,0,0,71.20935822,86.84512329,0,0,36.08298492,0,0,0,0,0,0,0,0,0,0,41.96808624,0,61.22961807,0,0,48.20169449,0,0,0,0,0,68.56325531,0,0,0,0,24.99035072,0,0,0,0,0,0,13.97096252,0,0,0,0,87.14046478,0,38.0293808,0,0,0,0,11.67893028,0,0,0,0,0,45.7512207,97.49485016,0,40.37941742,0,0,31.90236664,8.353851318,0,0,21.71649933,52.5284462,0,0,0,0,0,11.74989033,48.93569183,104.3566284,0,40.07556534,0.474221587,0,0,2.928811312,0,0,0,0,0,48.07844162,0,0,0,0,0,0,0,25.74406242,40.50501633,0,0,0,0,0,55.72862625,0,0,84.73957825,0,0,0,10.8768177,23.1337738,74.17282104,0,0,0,0,0,8.65500164,115.6609879,0,0,24.06850052,0,50.11789322,60.54005051,55.69377899,0,0,0
MaI844_119.jpg.png,1,0,0,68.58167267,108.3357773,0,95.81999207,0,0,0,0,0,74.15670013,0,133.6978455,0,166.3692474,13.70094585,0,127.6638947,0,2.492725611,45.74861908,0,0,96.29074097,0,135.888504,38.14295959,75.22521973,120.4979553,0,50.65518951,10.05838299,0,0,0,0,0,92.73685455,0,74.20925903,3.744749069,0,0,0,10.38748074,0,77.7154007,0,70.01049042,118.7392502,0,0,0,0,0,10.44286251,0,1.524737239,0,0,0,0,0,71.50498962,0,0,0,0,0,0,53.49438858,100.8437424,0,0,29.04286575,0,0,0,0,0,0,0,0,0,0,32.17605591,0,40.27647018,0,0,65.73230743,0,0,0,0,0,62.2800827,0,0,0,0,43.03718185,0,0,0,0,0,0,4.427434921,0,0,0,0,78.13990021,0,31.0934639,0,0,0,0,9.43832016,0,0,0,0,0,25.46953392,110.912056,0,57.1867218,0,0,23.48018265,13.2816,0,0,11.45968533,56.43019867,0,0,0,0,0,23.6714344,28.83652115,95.75288391,0,43.94308853,6.871972084,0,9.799289703,6.563522816,0,0,0,0,0,73.34083557,0,0,0,0,0,0,0,12.34442902,45.54501343,0,0,0,0,0,59.21012497,0,0,66.4270401,0,0,0,0,9.264989853,78.75360107,18.6711216,0,0,0,0,29.52381706,108.1005783,0,0,16.3202858,0,48.87800217,84.32962036,63.17877197,0,0,0
MaI846_003.jpg,1,0,0,65.23161316,130.8337097,0,103.1166,39.33080673,0,0,0,38.47996902,128.2991028,0,130.8489075,0,121.9287109,0,0,51.11540985,0,123.318306,70.58139801,0,0,44.97584534,0,57.07256317,80.48072815,49.54833603,122.0486755,0,118.9539261,0,46.55822372,0,0,0,0,0,0,160.0784454,0,6.210891724,2.425605059,0,50.92507553,0,80.50559235,0,136.7205353,108.5010681,0,0,0,0,0,31.92992401,0,117.6158218,0,0,0,0,0,22.71028328,85.62848663,0,0,0,0,0,146.6646881,37.22990799,0,0,72.2098465,0,0,0,52.25658798,0,0,43.37224197,0,0,0,98.74571228,0,151.3238983,0,0,8.118756294,0,0,0,0,23.13786697,75.4553299,8.751719475,10.51314831,0,0,0,0,0,0,0,0,0,70.70075226,0,0,0,0,110.8949127,0,78.34466553,62.80279922,34.30206299,0,31.37995529,12.63162231,0,0,0,0,0,137.5613708,65.8806076,0,0,41.7422142,0,129.1705017,0,0,0,36.8617363,54.17792511,0,0,0,0,0,0,122.4432983,139.1605377,0,4.097697258,0,26.29752922,0,0,0,0,0,0,52.15484238,0,0,0,0,0,0,0,0,66.09384918,4.459971905,0,0,0.95500195,15.38811779,0,46.42190933,0,73.79273987,183.8171844,0,0,0,31.39400101,87.89122772,46.59888077,0,0,0,0,0,0,142.0025787,40.15522385,0,90.85552979,9.852777481,125.8828888,0,41.31084442,0,0,0
MaI846_004.jpg,1,0,0,46.63931274,98.94133759,0,78.69264984,32.25973129,0,0,0,33.78659439,104.0108185,0,100.1043625,0,91.70323944,0,0,31.06252289,0,104.2496414,56.61000824,0,0,29.68872261,0,38.83205032,64.79910278,35.38464737,94.04298401,0,94.78582764,0,43.11128998,0,0,0,0,0,0,133.0773468,0,11.60161972,8.151382446,0,42.62144852,0,61.65520859,0,110.4423981,84.57045746,0,0,0,0,0,24.19860458,0,98.77204132,0,0,0,0,0,16.24937439,72.18198395,0,0,0,0,0,120.7775574,25.6009922,0,0,59.78762054,0.652522147,0,0,42.83416367,0,0,38.87608719,0,0,0,82.17346191,0,125.747345,0,0,2.319184303,0,0,0,0,21.40953445,58.2515564,10.81778812,8.323343277,0,0,0,0,0,0,0,0,0,58.92457962,0,0,0,0,85.18264008,0,63.87030029,56.51913071,28.8606987,0,30.19467735,11.65048885,0,0,0,0,0,114.4115829,49.84959412,0,0,35.05253601,0,107.690918,0,0,0,27.89144135,40.84656906,0,0,0,0,0,0,97.81079865,107.6652145,0,1.30776453,0,25.71284676,0,0,0,0,0,0,47.73805237,0,0,0,0,0,0,0,0,54.51150131,1.347898483,0,0,0,18.01978493,0,38.02392578,0,64.58682251,152.747467,0,0,0,23.75237656,74.54394531,32.66234207,0,0,0,0,0,0,109.7445602,38.02506256,0,75.49259186,10.09897614,103.7575226,0,29.84628868,0,0,0
MaI846_005.jpg,1,0,0,56.53929138,108.9718857,0,92.38912201,25.01039696,0,0,0,17.88814735,100.1515503,0,116.1415253,0,118.4253311,0,0,56.70615387,0,91.92417908,56.35029221,0,0,48.94139862,0,68.70241547,67.88394165,48.94196701,108.0171509,0,93.99241638,0,20.94916153,0,0,0,0,12.16455078,0,126.6645279,0,2.198468447,0,0,40.20268631,0,70.69384766,0,113.0172653,103.2339249,0,0,0,0,0,23.13786125,0,82.47254944,0,0,0,0,0,27.23010445,59.73455429,0,0,0,0,0,114.3545609,46.2111969,0,0,53.4341774,0,0,0,32.90235138,0,0,24.23166847,0,0,0,75.98956299,0,112.3155746,0,0,15.87748337,0,0,0,0,7.910152912,62.41864014,0,4.203828335,0,0,0,0,0,0,0,0,0,50.22146225,0,0,0,0,89.75579071,0,61.26922607,33.99888229,20.95908546,0,10.88914394,10.83572006,0,0,0,0,0,106.9371567,66.98332977,0,0,26.44981956,0,91.33623505,4.189674377,0,0,30.17345619,47.8537941,0,0,0,0,0,0,93.08251953,111.4602661,0,16.89427757,2.914164305,16.78538322,0,0,0,0,0,0,31.33042908,8.196531296,0,0,0,0,0,0,0,56.9404068,9.953989983,0,0,0,1.551813126,0,42.66728592,0,47.24785233,141.355011,0,0,0,25.63455772,64.24954987,46.29977036,0,0,0,0,0,0,125.1354294,20.15202141,0,61.6200676,0,96.48240662,4.91031599,43.31091309,0,0,0
MaI846_006.jpg,1,0,0,52.50511551,96.35905457,0,88.79488373,12.64286804,0,0,0,6.33929348,77.5133667,0,106.1586533,0,117.5565796,0,0,64.62297058,0,71.11499786,44.86758041,0,0,53.72655869,0,73.70050812,58.33312225,52.18468475,98.514534,0,79.7384491,0,2.869401455,0,0,0,0,20.10247993,0,104.8342056,0,3.389795542,0,0,32.32109451,0,63.859478,0,94.39902496,99.61956787,0,0,0,0,0,19.15796471,0,54.87439728,0,0,0,0,0,34.86925888,39.7697258,0,0,0,0,0,90.48886871,55.15287018,0,0,37.90937042,0.119811423,0,0,15.8912487,0,0,10.97891331,0,0,0,57.24208832,0,84.5015564,0,0,21.51351357,0,0,0,0,0,54.0858345,0,0,0,0,3.970150471,0,0,0,0,0,0,32.69970322,0,0,0,0,71.9760437,0,49.35740662,20.88563919,9.716722488,0,0,8.919886589,0,0,0,0,0,86.46881104,66.7999115,0,0,17.0106945,0,64.38769531,8.307383537,0,0,24.06552887,43.34486389,0,0,0,0,0,0,66.00548553,92.96851349,0,26.6847744,7.218308926,10.20665359,0,0,0,0,0,0,22.03574562,18.41546822,0,0,0,0,0,0,0,47.82927704,15.911129,0,0,0,0,0,40.02641296,0,24.24570656,112.4954834,0,0,0,18.10419846,48.32352829,45.29345703,0,0,0,0,0,0,113.6777878,8.515392303,0,42.90824509,0,79.45672607,25.25604057,41.93407822,0,0,0
MaI846_007.jpg,1,0,0,41.99584579,85.09944153,0,72.1128006,28.26087379,0,0,0,21.57512856,92.03501129,0,94.41221619,0,82.22550201,0,0,35.90309525,0,88.3901062,51.61188126,0,0,32.16008377,0,46.66836929,52.80162811,36.63552475,85.12122345,0,78.49091339,0,32.5761261,0,0,0,0,0.918583751,0,116.6565399,0,7.910965919,8.045601845,0,33.09342957,0,50.15082169,0,97.6737442,74.53266907,0,0,0,0,0,21.45604324,0,83.10333252,0,0,0,0,0,17.27700996,66.37955475,0,0,0,0,0,103.7251434,27.83336449,0,0,52.22284317,1.28964448,0,0,33.32260132,0,0,23.51588631,0,0,0,73.5530014,0,103.4212646,0,0,7.611374378,0,0,0,0,14.00501347,55.62303543,7.361074924,9.802709579,0,0,0,0,0,0,0,0,0,48.39019775,0,0,0,0,73.85014343,0,52.27506638,41.92939758,24.95641708,0,24.45853233,13.44271183,0,0,0,0,0,96.68733215,53.50924301,0,0,24.39263916,0,90.58912659,0,0,0,24.23708916,40.49668121,0,0,0,0,0,0,83.69029236,91.96547699,0,9.533079147,0,18.85034943,0,0,0,0,0,0,37.20421219,1.669719934,0,0,0,0,0,0,0,52.43374252,4.071598053,0,0,0,9.179081917,0,33.69135284,0,49.83089066,131.4953918,0,0,0,22.28995323,61.70248032,33.79198837,0,0,0,0,0,0,98.92679596,28.86508179,0,68.0422287,10.10761452,85.06939697,0,30.35646439,0,0,0
MaI846_008.jpg,1,0,0,39.59030151,76.58630371,0,63.94512177,23.37519646,0,0,0,17.35396957,79.21734619,0,84.03282166,0,76.65550995,0,0,35.74630737,0,73.33517456,43.30567932,0,0,33.02344131,0,45.56462479,45.08654404,34.92655182,75.10894012,0,67.66220093,0,24.09036064,0,0,0,0,3.410672426,0,100.1686249,0,4.728783131,3.086118937,0,27.36983109,0,46.19087982,0,85.72421265,67.68701935,0,0,0,0,0,18.11567879,0,67.83108521,0,0,0,0,0,17.3139534,54.41529846,0,0,0,0,0,89.44750977,28.42424393,0,0,43.66643906,0,0,0,27.49649811,0,0,17.19308853,0,0,0,62.67623901,0,87.06921387,0,0,9.342477798,0,0,0,0,9.506873131,48.17637634,2.946099997,7.72385931,0,0,0,0,0,0,0,0,0,39.94322205,0,0,0,0,64.74721527,0,44.24505615,31.24671555,20.14012146,0,17.30596161,11.17886925,0,0,0,0,0,81.07189178,48.90245819,0,0,19.82021904,0,74.07711792,0,0,0,21.88261795,36.85726166,0,0,0,0,0,0,69.94738007,79.7245636,0,10.25108528,0,13.3631134,0,0,0,0,0,0,28.86447334,4.604114532,0,0,0,0,0,0,0,44.48177719,4.810910225,0,0,0,4.614066124,0,29.15391922,0,40.09484863,110.1407623,0,0,0,19.02562332,50.85022354,32.04277802,0,0,0,0,0,0,88.16072845,21.37659645,0,55.47869492,5.808523655,71.53922272,0,29.59443283,0,0,0
MaI846_009.jpg,1,0,50.2924614,61.18709946,106.0907898,0,102.5340652,0,0,0,34.34054565,0,0,0,88.31453705,0,135.1488647,47.5669632,104.5594711,135.8214874,36.4354744,0,0,0,0,118.7562485,1.923086405,99.16958618,23.94992447,134.316803,99.47454834,0,1.291600823,0,0,0,1.130964637,49.72728729,0,29.87581253,0,0,62.91078186,24.30103493,0,0,0,0,0,0,0,129.8986664,0,0,36.4375267,0,136.9098053,0,0,0,0,93.96601868,42.69417572,0,0,7.958552837,25.69929504,0,0,0,39.26408386,19.00769806,0,129.0604401,59.51295853,1.313543558,0,0,0,0,0,38.60912323,125.8977356,0,0,0,102.3675842,8.358849525,0,0,0,0,83.96907043,0,0,0,79.83444214,0,7.495515347,24.25388145,0,0,1.235813618,122.3085098,0,90.022789,0,71.24267578,0,0,0,0,25.73952484,14.4240818,0,0,58.49805832,0,0,0,0,0,0,1.209576845,0,0,36.88022995,11.45352936,0,98.64308167,0,66.9327774,20.75445747,0,0,47.68914795,0,11.23715782,0,39.59484863,0,0,0,0,0,57.03905869,0,0,0,79.94005585,79.04651642,20.06525612,118.8102798,0,99.10556793,0,0,0,0,185.6354523,92.11909485,0,0,0,8.171474457,0,0,0,17.85120583,0.171989202,11.14443016,0,0,0,18.16575241,0,0,0,68.72807312,0,0,0,0,22.97967148,107.4263458,0,0,0,0,125.6736984,50.81964493,0,0,0,0,0,80.88356781,82.00315094,0,85.64038086,22.7671051
MaI846_010.jpg,1,0,6.504230976,39.89421463,82.41092682,0,84.63602448,0,0,0,0,0,30.09690857,0,56.82447052,0,87.61574554,3.407436848,11.80994987,54.65052795,0,63.19942093,0,0,0,31.27326584,2.929388762,31.97443199,55.13974762,65.37425995,75.69259644,0,50.14387131,0,14.34455013,0,11.02968407,2.142413378,0,0,0,58.45000076,24.94182205,50.96521759,0,0,27.46916008,0,13.67404556,0,27.99645615,88.55345154,0,0,0,0,30.03215408,0,0,60.57529449,0,17.08573914,0,0,0,0,57.17033386,0,0,0,0,0,60.41032791,45.11618042,27.19176674,0,29.24486351,0,0,0,18.4424324,0,42.91475677,9.144893646,0,0,13.16737747,44.8927803,0,70.44348145,0,0,24.54622459,0,0,0,0,0,0,36.58161926,2.811573982,0,6.749247551,33.50226974,0,45.80120087,0,43.68031693,0,0,34.39486694,0,0,10.43028831,0,11.43541527,28.29528236,47.18182373,46.09515381,13.20933151,0,42.09531021,0,0,0,0,35.11087799,0,53.49986649,51.47703552,0,0,53.24494553,0,63.57240295,31.80198288,0,0,0,19.98280525,0,0,0,0,0,0,46.47352219,22.77259827,9.60953331,30.57954407,50.39579391,60.45539474,50.93046951,0,37.34168243,0,0,0,48.43770981,84.72953796,26.62782288,0,0,0,0,0,0,16.92224312,0,0,0,0,5.424914837,0,13.98700237,0,57.55608749,82.79772186,2.445365906,0,0,0,22.61182976,0,24.87653351,0,0,0,0,48.56900024,54.83041,38.77785492,0,42.16265869,0,53.44237518,12.92269897,33.9165802,0,21.13311195,1.606089234
MaI846_011.jpg,1,0,0,37.30172348,73.9895401,0,71.36515045,16.60873604,0,0,0,28.29162025,65.33065033,0,59.51401901,0,61.68597794,0,0,20.29382515,0,89.6389389,34.45503616,0,0,14.07431698,0,11.00641251,51.87484741,31.71174622,65.24341583,0,75.86184692,0,49.10290909,0,0,0,0,0,0,105.4823227,0,38.55444336,13.04270554,0,33.60836029,0,30.41547585,0,68.67333221,71.06124115,0,0,0,0,0,15.07520199,0,78.3115921,0,0,0,0,0,9.202918053,53.81033325,0,0,0,0,0,94.18037415,19.7375164,0,0,36.3882637,0,0,0,31.50404358,0,0,36.49137115,0,0,0,60.95009613,0,93.48492432,0,0,0,0,0,0,0,12.49389076,21.45475578,19.14196777,4.991102695,0,0,0,0,0,0,0,0,0,45.69596481,0,0,0,0,48.30954361,0,53.66052246,66.0814209,21.43628693,0,42.00288773,2.858016968,0,0,0,0,0,89.61105347,29.72701645,0,0,36.99378586,0,89.99041748,9.238009453,0,0,0,28.11439323,0,0,0,0,0,0,63.3984642,62.71461105,16.41896629,5.483883858,11.77144432,34.18178177,3.449790239,0,0,0,0,0,55.11392975,20.21419716,0,0,0,0,0,0,0,41.25208282,0,0,0,0,11.3299017,0,19.09015274,0,57.42364883,113.3649368,0,0,0,8.591812134,47.09727859,6.351369858,0,0,0,0,0,3.694136858,68.80078888,44.96217346,0,56.96140671,0,88.96465302,0,13.43278408,0,0,0
MaI846_012.jpg,1,0,13.35554314,41.62065506,68.58262634,0,73.58849335,0,0,0,9.259805679,0,0,0,54.4960022,0,84.73422241,17.00027466,33.23420334,71.55573273,8.127655983,14.90993309,0,0,0,53.74711609,0,55.92464447,31.19165611,69.46576691,63.67571259,0,23.57040215,0,0,0,0,11.30526733,0,12.65359974,0,17.99915695,31.08355331,22.68607903,0,0,8.25032711,0,10.49192619,0,3.90763402,82.45591736,0,0,6.510734081,0,53.27373505,0,0,9.381516457,0,37.54449463,1.622285366,0,0,7.490547657,23.74709129,0,0,0,2.73301053,0,18.68445969,61.28081131,23.43111038,0,3.023581982,0,0,0,0,0,52.31129074,0,0,0,35.86742401,17.35057831,0,18.43306351,0,0,39.43955231,0,0,0,22.18576431,0,0.514070392,13.60761261,0,0,0,47.40787125,0,34.46138763,0,38.49501801,0,0,1.899780273,0,0.025041429,0.464714617,0,0,28.86870956,7.909895897,3.890304089,0,0,5.106538296,0,0,0,0,18.6289463,0,8.481638908,54.8862648,0,13.53432941,27.25462723,0,12.89244461,25.63612747,0,0,0,26.32094765,0,0,0,0,0,11.68864155,0,8.968007088,0,36.30357742,44.4731369,19.90718269,53.1145668,0,39.57569885,0,0,0,11.21867847,92.75565338,31.23794746,0,0,0,0,0,0,0,3.546127796,0,0,0,0,0,8.641476631,0,5.949673653,22.50478363,22.36997986,0,0,0,0,11.11561108,45.1496048,0,0,0,0,56.22448349,41.05628204,4.879392624,0,11.28991127,0,15.00482559,37.65159988,38.88745117,0,33.18915939,2.045892715
